text,generated_summary,original_summary,len(text),len(summary),len(target_summary),time_taken,memory_used,rouge1,rouge2,rougeL,BERTScore F1,complexity
"The Met released the enhanced footage of a possible key witness for the first time on Monday, 23 years after the murder in south-east London.
The CCTV showed a possible witness in an off-licence just hours before the fatal stabbing.
Stephen, 18, was murdered by six white youths in an attack in Eltham.
On Tuesday, the force said on Twitter: ""Officers (are) now following up numerous calls and pieces of information received.""
Gary Dobson and David Norris were found guilty of his murder and sentenced to minimum terms of 15 years and two months and 14 years and three months in January 2012.
The investigation into Mr Lawrence's death remains open.
The Met said the potential witness was in an off-licence on Well Hall Road in Eltham at 20:00 BST on 22 April 1993.
The off-licence was 300m (330 yards) from the bus stop where Mr Lawrence was attacked two-and-a-half hours later.
Witnesses saw a man in a ""V"" emblem jacket near Well Hall Road roundabout at about the time Mr Lawrence was attacked, the Met said.
Det Ch Insp Chris Le Pere said the CCTV was ""recently identified as part of a regular internal review of the case"", he said, and released as a public appeal after being digitally enhanced.
""We are hoping that over the passage of time allegiances may have changed, people may have moved away and feel more confident coming forward,"" he added.","Here's a concise summary of the given text:

The Met Police released enhanced footage of a possible witness in a 1993 murder case of 18-year-old Stephen Lawrence, who was stabbed to death in Eltham, south-east London. The witness, who was in an off-licence at 20:00 BST on April 22, 1993, was seen near the bus stop where Lawrence was attacked two-and-a-half hours later. The CCTV footage was released as part of a","Police investigating the racist murder of Stephen Lawrence are following up ""numerous calls and pieces of information"" after a new CCTV appeal.",1353,414,143,6.88 seconds,2.08 MB,0.1941747572815534,0.019801980198019806,0.1553398058252427,0.8459307551383972,easy
"19 April 2017 Last updated at 06:39 BST
Don't worry - Nasa has said there is no danger that the rock will hit our planet! In fact, it will pass us at a distance of 1.1 million miles away.
It is the first time that the asteroid has flown near to Earth like this for 400 years - and it doesn't plan on coming back for another 500 years - so scientists are looking forward to studying it as it sails past.
Martin has been finding out more...
Pictures courtesy of Nasa","Here's a concise summary of the text:

NASA has confirmed that a large asteroid is on a safe path to pass by Earth at a distance of 1.1 million miles. This is the first time an asteroid has come close to Earth in 400 years. The asteroid is expected to pass by Earth in about 500 years, providing scientists with a unique opportunity to study it.",An asteroid called 2014 JO25 is due to fly past the Earth today.,464,345,64,5.00 seconds,0.64 MB,0.14814814814814817,0.02531645569620253,0.1234567901234568,0.8635240197181702,easy
"Stewart Hosie will tell his party's conference in Glasgow that the only way to make sure Westminster delivers will be to have SNP MPs at Westminster.
Recent polling has suggested that the SNP is on course to winning the majority of Scotland's 59 seats.
The UK's electorate will vote for their next MPs on 7 May.
Mr Hosie, who succeeded Nicola Sturgeon as SNP deputy leader last November, will close his party's conference later.
With less than six weeks to go to the general election, he will say that a vote for the SNP is needed to help bring about an end to austerity and deliver more powers for Holyrood.
He will stress to delegates: ""The only way to make sure Westminster delivers - on anything - will be to return the largest ever number of SNP MPs to Westminster.""
With both the Conservatives and Labour ""signed up to another £30bn of cuts"" he will say the UK is ""on track for a decade of austerity - unless we achieve change by voting SNP for investment in jobs and growth"".
The MP will insist that while ""austerity has failed"" the nationalists offer a ""real alternative"" to the election.
Mr Hosie will add: ""We know the opinion polls are in our favour. But this is only potential.
""Our job is now to work like never before. To turn this electoral potential into votes and seats. If we do that then this nation will prosper and flourish.""","Here's a concise summary of the text:

Stewart Hosie, the SNP's deputy leader, will attend the party's conference in Glasgow to emphasize the importance of having a strong presence in Westminster to ensure the UK government delivers on its promises. With the UK's general election on May 7, Hosie will stress that a vote for the SNP is crucial to bring about change and end austerity. He will argue that the party's alternative to austerity is a ""real alternative"" to the current situation","The SNP will ""work like never before"" to turn the party's current standing in the polls into MPs at Westminster, the party's depute leader will pledge.",1346,489,151,7.23 seconds,1.58 MB,0.27586206896551724,0.10526315789473684,0.20689655172413793,0.8621463179588318,easy
"South Wales Police officers were called to a car wash in Swansea just after 14:40 BST on Tuesday following reports a number of men in a Jeep had threatened people with weapons.
About three hours later, armed officers pulled over a car on the A4119 in Talbot Green and arrested four men on suspicion of possession of a firearm.
Police said the incident was not being treated as terror-related.
BBC Wales employee Luke Surrey was driving on the road as the men were being arrested.
He said: ""The traffic had just stopped - quite a few police cars sped through and a helicopter was overhead.
""The left hand lane was closed off, the men were in handcuffs kneeling on the floor and the police had guns on them.
""There were so many police cars down there. I saw three men on the ground, literally 10 feet from the road.""
Although Pontyclun Van Hire is near the spot where the men were arrested, police said the incident was not connected to the Finsbury Park mosque attack in London.
A van hired from the company was used in Monday's attack.
""There are absolutely no links at this stage,"" said a spokesman.","Here's a concise summary of the incident:

On Tuesday, police in Swansea, Wales responded to a report of armed men threatening people with weapons at a car wash. Three hours later, officers arrested four men on suspicion of possession of a firearm. The incident was not considered terror-related. A BBC Wales employee was driving the car when the men were arrested, describing the scene as chaotic. The men were taken into custody, and a van hired from the same company was used in the Finsbury Park",Armed police have arrested four men on a major road in Rhondda Cynon Taff.,1100,499,74,6.57 seconds,0.19 MB,0.1568627450980392,0.05999999999999999,0.1372549019607843,0.8430806398391724,easy
"The computing giant said software vulnerabilities hoarded by governments had caused ""widespread damage"".
The latest virus exploits a flaw in a version of Microsoft Windows first identified by US intelligence.
There are fears of further ""ransomware"" attacks as people return to work on Monday.
Many firms have had experts working over the weekend to prevent new infections. The virus took control of users' files and demanded $300 (Â£230) payments to restore access.
The spread of the virus slowed over the weekend but the respite might only be brief, experts have warned. More than 200,000 computers have been affected so far.
A statement from Microsoft president and chief legal officer Brad Smith on Sunday criticised the way governments store up information about security flaws in computer systems.
""We have seen vulnerabilities stored by the CIA show up on WikiLeaks, and now this vulnerability stolen from the NSA has affected customers around the world,"" he wrote.
""An equivalent scenario with conventional weapons would be the US military having some of its Tomahawk missiles stolen.""
He added: ""The governments of the world should treat this attack as a wake-up call.""
Microsoft said it had released a Windows security update in March to tackle the problem involved in the latest attack, but many users were yet to run it.
""As cybercriminals become more sophisticated, there is simply no way for customers to protect themselves against threats unless they update their systems,"" Mr Smith said.
There are going to be some tough questions on Monday for those institutions which didn't do enough to keep their networks secure, as well as the organisations that were best placed to stop it happening in the first place - the NSA and Microsoft.
The NSA keeps a chest of cyberweapons to itself so it can hit targets, but Microsoft has long argued that this is dangerous. If there is a flaw in Windows, the company said, surely the safest thing to do is to let its team know straight away so it can be fixed.
But then Microsoft also needs to consider what obligation it has to update all users - not just the ones who pay extra for security on older systems.
Updating your computer if you're an individual is a piece of cake, but for a network the size of Britain's National Health Service? Tough - time-consuming, expensive and complex.
For a company like Microsoft to say it won't keep those systems safe unless they shell out more money, then that in itself is something of a ransom.
Meanwhile Europol's chief told the BBC that that the ransomware was designed to allow ""infection of one computer to quickly spread across the networks"", adding: ""That's why we're seeing these numbers increasing all the time.""
Although a temporary fix earlier slowed the infection rate, the attackers had now released a new version of the virus, he said.
A UK security researcher known as ""MalwareTech"", who helped to limit the ransomware attack, predicted ""another one coming... quite likely on Monday"".
MalwareTech, who wants to remain anonymous, was hailed as an ""accidental hero"" after registering a domain name to track the spread of the virus, which actually ended up halting it.
Becky Pinkard, from Digital Shadows, a UK-based cyber-security firm, told AFP news agency that it would be easy for the initial attackers or ""copy-cat authors"" to change the virus code so it is difficult to guard against.
""Even if a fresh attack does not materialise on Monday, we should expect it soon afterwards,"" she said.
In England, 48 National Health Service (NHS) trusts reported problems at hospitals, doctor surgeries or pharmacies, and 13 NHS organisations in Scotland were also affected.
Other organisations targeted worldwide included Germany's rail network Deutsche Bahn, Spanish telecommunications operator Telefonica, French carmaker Renault, US logistics giant FedEx and Russia's Interior Ministry.","Here's a concise summary of the article:

A new ransomware attack has affected over 200,000 computers worldwide, with the US intelligence community warning that it could be a ""wake-up call"" for governments to improve their cybersecurity measures. The attack, which took control of users' files and demanded $300 (approximately £230) in ransom payments to restore access, is believed to be linked to a flaw in a version of Microsoft Windows. Experts have expressed concerns that governments may not be doing enough","A cyber-attack that has hit 150 countries since Friday should be treated by governments around the world as a ""wake-up call"", Microsoft says.",3888,513,141,7.79 seconds,4.08 MB,0.2201834862385321,0.05607476635514018,0.16513761467889906,0.869099497795105,easy
"The UK has paid a total of £1.26bn in interest on these bonds since then.
The debt has not been paid off before because of the relatively low interest it incurs.
The Treasury plans to cut the annual cost of the debt by re-borrowing money at current market rates.  It is the first such move for 67 years.
The bonds that Chancellor George Osborne has acquired have a lower rate than the 4% interest on the debt.
The continued existence of the war bond debt illustrates the lasting shadow cast by World War One.
According to the UK Treasury there are currently 11,200 registered holders of the bonds.
Winston Churchill first issued ""4% Consols"" in 1927 when he was Chancellor partly to refinance bonds from the First World War.
In addition to the war bonds, some of the debt being refinanced by the Treasury dates back to the 18th Century.
One of these bonds was issued by William Gladstone in 1853 to consolidate the capital stock of the South Sea Company, which was founded in 1711.
The South Sea Company collapsed during the South Sea Bubble financial crisis of 1720, leaving behind it a lot of debt.
In 1932 Chancellor Neville Chamberlain converted some war bonds into ""perpetuals"". This gave the government the right not to pay back the loans, as long as they continued paying 3.5% interest on them.
Perpetual bonds, as the name suggests, pay a steady stream of interest forever.","Here's a concise summary of the text:

The UK has paid £1.26 billion in interest on its war bond debt since 2014. The Treasury plans to cut the annual cost of the debt by re-borrowing at current market rates. The debt, which has been around since 1853, is the first time the government has refinance it in 67 years. The bonds were issued to refinance war debts from World War I and the South Sea Bubble financial crisis. The",The UK Government has said that it will 'retire' £218m of the UK's £2bn First World War debt by refinancing bonds originally issued by Winston Churchill.,1381,424,153,7.11 seconds,1.20 MB,0.27522935779816515,0.09345794392523364,0.1651376146788991,0.8674740195274353,easy
"Mr Biden is considering running for president and accounts depicting him as hesitant to attack Bin Laden have been seen as a political liability.
""Mr President, my suggestion is, don't go,"" Mr Biden told congressmen in 2012, according to ABC News.
But on Tuesday Mr Biden said he told President Obama privately to proceed.
""As we walked out of the room and walked upstairs, I said - I told him my opinion that I thought he should go, but follow his own instincts,"" Mr Biden said at an event in Washington.
""I never... say what I think finally until I go up in the Oval [Office] with him alone,"" he added.
In May 2011, Mr Obama authorised the operation. US special forces shot and killed Bin Laden at a compound near Islamabad.
Hillary Clinton, who was secretary of state at the time, has said publicly that she supported the raid.
Bin Laden was widely believed to have been behind the bombings of US embassies in East Africa, the attack on the USS Cole in Yemen in 2000 and the 2001 9/11 attacks on New York and Washington.
In recent months, supporters have encouraged Mr Biden to challenge Mrs Clinton for the Democratic nomination.
However, Mr Biden, 72, has questioned whether he has the ""emotional energy"" to run after the death of his son Beau in May.
Others say by entering the race so late Mr Biden may not be able to rally enough financial support to mount an effective campaign.
After a strong performance in the first Democratic presidential debate last week, Mrs Clinton has seen her poll number rebound after a summer which saw her support wane.
Mrs Clinton maintains healthy leads in most early voting states even after factoring Mr Biden into the race.
Mr Biden expects to decide within days because deadlines to appear on the ballot in key states are fast approaching.
The former Delaware senator failed in his bids for the White House in 1988 and 2008 before becoming Mr Obama's running mate.","Here's a concise summary of the article:

Former US Vice President Joe Biden is considering a presidential run, but has been hesitant to attack Osama bin Laden, which has raised concerns about his suitability for the role. In 2012, Biden told President Obama to proceed with the operation, but later said he would follow his own instincts. The 2011 raid that killed bin Laden was authorized by President Obama, and Biden's support for the raid has been questioned by some, including Hillary Clinton, who","US Vice-President Joe Biden has said he supported carrying out the operation that killed al-Qaeda leader Osama Bin Laden, a change from previous accounts.",1908,503,154,7.18 seconds,1.00 MB,0.2857142857142857,0.16363636363636364,0.23214285714285712,0.8834881782531738,easy
"The former Barclays chief executive has made the offer through his Atlas Merchant Capital vehicle and QInvest, the Qataris' investment arm.
QInvest already owns 43% of Panmure, a firm that dates back some 140 years.
The offer, which values Panmure at Â£15.5m, has been recommended by the board.
Shares in the company soared 76% to 105p in morning trading - 5p above the offer price.
Andrew Adcock, chairman, said the independent directors believed the offer was ""fair and reasonable"".
Matthew Hansen, head of UK and Europe for Atlas, said there was a ""significant opportunity to enhance Panmure Gordon's strong reputation and build a larger, successful boutique investment bank"".
That could only be done as a private company, ""out of the glare of the public market and the effects of share price movement"".
QInvest bought its stake in Panmure in 2009. Tamim Al-Kawari, its chief executive, said it was ""excited about this opportunity to work with Atlas to develop the business, alongside its management team and employees, and to assist it in fulfilling its potential"".
The deal will be regarded as a return to the City by Mr Diamond, who resigned from Barclays in the wake of the Libor rigging scandal in 2012.
The Boston-born banker was a controversial figure. Before being elevated to run the bank in September 2010, he was head of Barclays Capital, its investment banking division.
Former Labour minister Lord Mandelson described Mr Diamond as the ""unacceptable face of banking"", claiming he had been paid a salary of Â£63m for ""deal-making and shuffling paper around"".
Barclays dismissed the figure as ""total fiction"", saying that his salary as head of Barclays Capital was actually Â£250,000.
He joined Barclays in 1996, having worked in senior roles at Credit Suisse First Boston and Morgan Stanley International.
As the global financial system teetered on the brink in 2008, Mr Diamond won praise for his role in the successful and profitable takeover of the US operations of Lehman Brothers.
The deal, which he described as ""transformational"", catapulted Barclays into the top league of global investment banks.
The bank declined a bailout by the UK government at the height of the credit crunch crisis and instead sold a large stake to foreign investors, mainly from Qatar and Abu Dhabi, to raise cash.","Here's a concise summary of the article:

Barclays' former CEO Andrew Diamond has made an offer to buy Panmure, a 140-year-old investment firm, for £15.5m. The offer, recommended by the board, has seen shares in Panmure rise 76% to 105p. The deal is seen as a way for Diamond to return to the City and develop Panmure, which is owned by QInvest, Qatar's investment arm. The deal","Bob Diamond has joined forces with the Qatari royal family to buy Panmure Gordon, the loss-making stockbroker and investment bank.",2312,378,130,7.21 seconds,1.69 MB,0.19354838709677416,0.06593406593406594,0.17204301075268819,0.8592647314071655,easy
"Ray Cole, from Deal, Kent, was detained with his Moroccan partner by police who approached the pair at a bus stop in Marrakech last month, his family said.
His son Adrian Cole said the retired magazine publisher, 69, was jailed for four months on Thursday.
Dover and Deal MP Charlie Elphicke warned travellers that Morocco was unsafe for British tourists.
The Conservative MP told the Pink News: ""I have been doing all I can to help free Mr Cole from these appalling charges.
""I urge people not to visit Morocco. If you go there you are at serious risk of facing trumped up charges for medieval crimes.
""The message is clear: Morocco is not safe for British tourists.""
A #freeraycole hashtag has been set up on Twitter and a Facebook page has also been set up calling for Mr Cole's release.
His family claim his health is at risk due to the conditions in the city's central prison.
Foreign Office guidelines state that homosexuality is a criminal offence in Morocco and sexual relations outside marriage are also punishable by law.
A Foreign and Commonwealth Office spokesperson said: ""We can confirm the detention of a British national in Morocco.
""We are providing consular assistance.""
The Moroccan Embassy has been contacted for comment.","Here's a concise summary of the article:

Ray Cole, a 69-year-old retired magazine publisher from Deal, Kent, was detained in Morocco by police in Marrakech. His family claims he was unfairly jailed for four months. The UK government has warned British tourists to avoid Morocco due to safety concerns. Cole's family is seeking his release, citing health risks in the country's prison. Foreign Office guidelines make homosexuality a criminal offense in Morocco, and same-sex relationships are punishable by law.","A campaign has been launched to free a British man who was jailed for ""homosexual acts"" in Morocco.",1241,511,99,6.86 seconds,0.39 MB,0.1941747572815534,0.0396039603960396,0.13592233009708737,0.8701584339141846,easy
"Three journalists from the BBC Hausa service were on the Hajj in Mina and give their accounts of the incident and its aftermath.
People were going towards the direction of throwing the stones while others were coming in the opposite direction. Then it became chaotic and suddenly people started going down. There were people from Nigeria, Niger, Chad and Senegal among other nationalities. People were just climbing on top of others in order to move to a safer place and that's how some people died.
People were chanting Allah's name while others were crying, including children and infants. People fell on the ground seeking help but there was no-one to give them a helping hand.
Everybody seemed to be on their own. It affected some members of our group. I lost my aunt as a result of the stampede and at the moment, two women from our entourage - a mother and her daughter - are still missing.
Where I'm standing, here in the centre of Mina city, I can see dead bodies wrapped in white cloth. Police have barricaded the area so I couldn't count them, but dead bodies stretch as far as my eyes can see.
Surrounding the area some relatives are hanging around in mourning and other pilgrims who are in the tent city in Mina are also coming round to see the bodies and also to sympathise and mourn. Police officials are stopping people from passing through the area while they deal with all the dead bodies, while ambulances are moving in and out.
Because of the lack of access, we don't know what the ambulances are doing. Helicopters are hovering over the area where the bodies are being kept.
A witness who escaped the stampede said that what actually happened was that the Saudi security at the scene blocked one of the roads to the Jamarat (stoning the devil).
This happened as thousands of pilgrims from different countries like Iran, Cameroon, Ghana and Niger were going to the Jamarat. Therefore, as those who finished stoning the devil were coming back on the same route, they met those heading to the place.
There was a kind of collision between the two groups moving in opposite directions on the same road. Those in the middle were the most affected.","Here's a concise summary of the incident:

Three BBC Hausa journalists witnessed a stampede during the Hajj in Mina, where thousands of pilgrims were rushing towards the direction of the Jamarat (stoning the devil) in Mina city. The incident led to a chaotic scene, with people falling and dying, and many others injured. The situation was exacerbated by the lack of access to medical help, with police and ambulances struggling to reach the affected areas. The incident resulted",A stampede during the annual Hajj pilgrimage in Saudi Arabia has killed at least 700 people and injured more than 860.,2161,479,118,7.06 seconds,1.16 MB,0.18,0.06122448979591837,0.18,0.8578630685806274,easy
"Chief executive Sir Paul Grice said the attack, from ""external sources"", was similar to that which affected Westminster in June.
He confirmed the attack in a message to MSPs and staff with parliamentary email addresses, urging them to be vigilant.
Mr Grice said ""robust cyber security measures"" identified the attack early, and systems ""remain fully operational"".
Scottish NHS boards were also affected by a cyber-attack in May, leading to several discussions of cyber security at Holyrood.
Parliamentary corporate body member David Stewart told MSPs in June that an independent review of ""cyber security maturity"" had been carried out, and had ""offered assurance that sufficient and effective arrangements are in place to manage cyber threats and risks"".
He added that parliament regularly takes advice from the police, the security services and the national cyber security centre.
A ""brute force"" attack involves hackers repeatedly trying to access systems using a range of different passwords, in the hope of effectively guessing the correct password through trial and error.
Mr Grice's email urged MSPs and staff to make sure their passwords were as secure as possible, saying that the parliament's IT team would ""force a change to weak passwords as an additional security measure"".
He wrote: ""The parliament's monitoring systems have identified that we are currently the subject of a brute force cyber attack from external sources.
""This attack appears to be targeting parliamentary IT accounts in a similar way to that which affected the Westminster parliament in June. Symptoms of the attack include account lockouts or failed logins.
""The parliament's robust cyber security measures identified this attack at an early stage and the additional security measures which we have in readiness for such situations have already been invoked. Our IT systems remain fully operational.""","Here's a concise summary of the text:

UK Parliament's Chief Executive Paul Grice warned of a cyber attack on the parliament's systems, similar to one that affected Westminster in June. The attack involved a ""brute force"" attempt to access parliamentary accounts using weak passwords. Grice urged parliament staff and members to take extra security measures, including changing weak passwords and monitoring systems to detect and respond to the attack. The parliament's IT team had identified the attack early and was taking additional security measures to","The Scottish Parliament has been targeted by a ""brute force"" cyber attack, officials have said.",1884,556,95,6.95 seconds,0.52 MB,0.13461538461538464,0.0588235294117647,0.11538461538461538,0.8719545602798462,easy
"Cold Water, his collaboration with Major Lazer, is at number one for a third week while Let Me Love You, with DJ Snake, is a new entry at two.
Before Bieber did so last year, no artist had held the chart's top two positions since Madonna did so in 1985 with Into The Groove and Holiday.
Indie group Blossoms topped the albums chart with their self-titled debut.
The band, who formed in 2013 and who came fourth in the BBC's Sound of 2016, were all born in the same Stockport hospital and honed their sound by rehearsing in their bassist's granddad's scaffolding yard.
""We're absolutely made up that album has gone to number one,"" they said.
""From the scaffolding yard to the top of the charts, who'd have thought it? Up Stockport!""
The five-piece sold 9,500 more albums than their nearest rival, grime star Giggs, to secure the number one slot despite never having had a hit single - an indication of the increasing split between the singles and albums charts.
Last week's number one album, a posthumous release by Blossoms' former support act Viola Beach, drops to number five.
There are new entries for indie rockers Wild Beasts, whose fourth album Boy King debuts at nine; and emo band Moose Blood, who make their first appearance in the Top 40 with Blush, at number 10.
Elvis Presley's final studio recordings, compiled under the title Way Down in The Jungle Room, enter the chart at 16; while Dinosaur Jr's first album in four years, Give a Glimpse of What Yer Not, is new at 23.
It's not such good news for US producer DJ Khaled, whose latest album, Major Key, tumbles 27 places after debuting at number seven last week.
The singles chart is largely static, with most of the Top 10 shuffling down a place to accommodate Justin Bieber's new entry at two.
However, there are two major exceptions: Twenty One Pilots jump from 20 to nine with the glitchy ballad Heathens, taken from the Suicide Squad soundtrack.
And Chainsmokers' collaboration with US pop sensation Halsey, Closer, leaps from 33 to 12 - giving Halsey her first top 20 single in the UK.
Follow us on Twitter @BBCNewsEnts, on Instagram at bbcnewsents, or email entertainment.news@bbc.co.uk.","Here's a concise summary of the given text:

Blossoms, an indie group from Stockport, England, achieved their third consecutive number one album with their self-titled debut, breaking the record for the most consecutive number one albums by an indie band. This feat is a significant achievement, considering the band's lack of hit singles. The album's success is attributed to the band's unique sound, which has been honed through years of rehearsal in their grandfather's scaffolding yard. Other notable",Justin Bieber has claimed the top two spots in the UK singles chart for the seventh time in a year.,2158,504,99,8.75 seconds,-3.39 MB,0.15384615384615385,0.019607843137254905,0.09615384615384615,0.8501675724983215,easy
"In future, families will be allowed two children if one parent is an only child, the Xinhua news agency said.
The proposal follows this week's meeting of a key decision-making body of the governing Communist Party.
Other reforms include the abolition of ""re-education through labour"" camps and moves to boost the role of the private sector in the economy.
By Celia HattonBBC News, Beijing
Though the scale of the Chinese leadership's new social and economic reforms are vast, affecting millions across China, none of these changes should come as a shock. Many of these changes have been discussed in the Chinese state media in the past, and many have been test-driven on a smaller scale in different parts of the country.
For example, in some Chinese cities for the past few years, couples who are both single children have been allowed the option of having a second child. The latest change will give couples the option of having two children if just one of the parents is an only child.
Similarly, Chinese President Xi Jinping vowed to abolish the much-hated ""re-education through labour"" system when he first came to power. Quietly, officials have been winding down the system over the past few months.
The Communist government is not prone to making rash decisions. In order to gain the consensus it needs to carry out its plans at the local level, officials need to announce them well ahead of time. Surprises aren't popular in China, it seems.
The BBC's Celia Hatton, in Beijing, says most of the changes have already been tested in parts of the country.
Officials announce their plans well in advance to gain the consensus they need, she adds.
The latest announcements are contained in a 22,000-word document released three days after the Third Plenum meeting of the Communist leadership in Beijing.
Traditionally reforms are expected from the Third Plenum, because new leaders are seen as having had time to consolidate power. President Xi Jinping took office last year.
The one-child policy would be ""adjusted and improved step by step to promote 'long-term balanced development of the population in China'"", Xinhua said.
China introduced its one-child policy at the end of the 1970s to curb rapid population growth.
But correspondents say the policy has become increasingly unpopular and that leaders fear the country's ageing population will both reduce the labour pool and exacerbate elderly care issues.
By 2050, more than a quarter of the population will be over 65.
The one-child policy has on the whole been strictly enforced, though some exceptions already exist, including for ethnic minorities.
In some cities, both parents must be only children in order to be allowed to have a second child.
Chinese netizens hail one-child-policy move
In the countryside, families are allowed to have two children if the first is a girl.
Couples who flout the rules can face heavy fines, or possibly lose their property or their jobs.
Rights groups say the law has meant some women being coerced into abortions, which Beijing denies.
The traditional preference for boys has also created a gender imbalance as some couples opt for sex-selective abortions.
By the end of the decade, demographers say China will have 24 million ""leftover men"" who, because of China's gender imbalance, will not be able to find a wife.
Most of the elderly in China are still cared for by relatives, and only children from single-child parents face what is known as the 4-2-1 phenomenon.
When the child reaches working age, he or she could have to care for two parents and four grandparents in retirement.
On Tuesday, when the Third Plenum ended, China's leaders also promised that the free market would play a bigger role, and farmers would have greater property rights over their land.
By 2050 more than a quarter of China's population will be over 65 years old and younger generations face an unprecedented burden of care.
Ageing China: Changes and challenges
State firms will be required to pay larger dividends to the government, while private firms will be given a greater role in the economy.
There will be greater liberalisation in both interest rates and the free convertibility of the yuan. More overseas investment will be allowed.
There will also be an increase in the number of smaller banks and financial institutions funded by private capital.
Xinhua said the decision to do away with the ""re-education through labour"" camps was ""part of efforts to improve human rights and judicial practices"".
China's leaders had previously said they wanted to reform the system.
The network of camps created half a century ago holds tens of thousands of inmates.
Police panels have the power to sentence offenders to years in camps without trial.
Other reforms announced on Friday include a reduction in the number of crimes subject to the death penalty.","Here's a concise summary of the article:

**Key Points:**

1. China's Communist Party is introducing two-child policy for couples, allowing one parent to have a second child if the other is an only child.
2. The policy change comes after a meeting of the Communist Party's key decision-making body, the Third Plenum.
3. The policy aims to promote ""long-term balanced development of the population"" and address the country's aging population.
4. The policy has been discussed in","China is to relax its policy of restricting most couples to having only a single child, state media say.",4837,477,104,14.42 seconds,-1.64 MB,0.1941747572815534,0.0,0.13592233009708737,0.8492369055747986,easy
